68 32 0.559179 -0.176552
68 36 2.70084 -1.03589
68 40 4.51936 -1.5507
68 44 6.2316 -2.17714
68 48 7.81962 -2.59528
68 52 7.51723 -2.09575
68 56 6.90781 -1.59992
68 60 6.47733 -1.24568

72 0 5.99509 -1.256
72 4 5.91847 -1.11413
72 8 5.74749 -1.05867
72 12 4.59724 -0.832069
72 16 1.50356 -0.0987457
72 20 -1.04553 0.180091
72 24 -1.62357 -0.415566
72 28 -0.58381 -1.25921
72 32 1.37572 -2.01057
72 36 3.26958 -2.60282
72 40 5.04417 -3.16518
72 44 6.77366 -3.65076
72 48 7.289 -3.22159
72 52 6.87973 -2.46681
72 56 6.45425 -1.90285
72 60 6.15988 -1.51349

76 0 5.79687 -1.43638
76 4 5.85062 -1.31777
76 8 5.71067 -1.30987
76 12 4.16918 -1.16044
76 16 1.1023 -0.8948
76 20 -0.50336 -1.27489
76 24 -0.71305 -2.19594
76 28 0.225097 -3.18078
76 32 1.95024 -3.8886
76 36 3.77208 -4.39816
76 40 5.42087 -4.66042
76 44 6.36729 -4.25034
76 48 6.43801 -3.39276
76 52 6.2071 -2.63917
76 56 5.97842 -2.08578
76 60 5.83274 -1.69301

80 0 5.59555 -1.50739
80 4 5.78714 -1.35558
80 8 5.69672 -1.30935
80 12 4.03766 -1.30722
80 16 1.33757 -1.56162
80 20 0.289253 -2.20548
80 24 0.344161 -3.15975
80 28 1.11742 -4.17132
80 32 2.47729 -4.87716
80 36 3.93431 -5.0948
80 40 5.02327 -4.76066
80 44 5.53439 -4.04294
80 48 5.64341 -3.28627
80 52 5.59365 -2.654
80 56 5.52147 -2.15689
80 60 5.50562 -1.77748

84 0 5.34936 -1.47869
84 4 5.63693 -1.22648
84 8 5.64974 -1.05753
84 12 4.27066 -1.16215
84 16 1.96469 -1.7774
84 20 1.02946 -2.50804
84 24 1.25714 -3.2254
84 28 1.88464 -3.95136
84 32 2.81457 -4.40903
84 36 3.75813 -4.44292
84 40 4.45935 -4.10971
84 44 4.85625 -3.59796
84 48 5.0282 -3.06508
84 52 5.08048 -2.57876
84 56 5.10407 -2.15431
84 60 5.17359 -1.78884

88 0 5.02019 -1.39735
88 4 5.33098 -1.01122
88 8 5.48409 -0.657202
88 12 4.66559 -0.663903
88 16 2.86702 -1.39011
88 20 1.68651 -2.31763
88 24 1.85561 -2.84655
88 28 2.37263 -3.27845
88 32 3.00018 -3.56002
88 36 3.61616 -3.60662
88 40 4.10391 -3.44871
88 44 4.42222 -3.16748
88 48 4.59391 -2.83226
88 52 4.67406 -2.48061
88 56 4.72859 -2.12536
88 60 4.8239 -1.76627

92 0 4.60049 -1.32094
92 4 4.86336 -0.821527
92 8 5.10793 -0.28747
92 12 4.88218 -0.00403778
92 16 3.84479 -0.460802
92 20 2.58299 -1.53955
92 24 2.25409 -2.31398
92 28 2.67072 -2.61544
92 32 3.15133 -2.82037
92 36 3.5936 -2.92441
92 40 3.94857 -2.91486
92 44 4.18686 -2.8117
92 48 4.31374 -2.63617
92 52 4.36344 -2.39943
92 56 4.3885 -2.10342
92 60 4.44904 -1.7457

96 0 4.11155 -1.26709
96 4 4.28817 -0.700417
96 8 4.53673 -0.0683354
96 12 4.68676 0.480817
96 16 4.45918 0.567361
96 20 3.73115 -0.143129
96 24 2.96181 -1.28505
96 28 2.92511 -1.9636
96 32 3.30773 -2.21276
96 36 3.67433 -2.37028
96 40 3.94766 -2.47849
96 44 4.11012 -2.52083
96 48 4.16346 -2.48177
96 52 4.13529 -2.34529
96 56 4.07641 -2.09828
96 60 4.04965 -1.73681

100 0 3.56286 -1.19777
100 4 3.66056 -0.56582
100 8 3.88546 0.100191
100 12 4.17371 0.733135
100 16 4.42821 1.19936
100 20 4.47159 1.21016
100 24 4.10218 0.476157
100 28 3.62094 -0.663467
100 32 3.60803 -1.43365
100 36 3.86208 -1.8266
100 40 4.07965 -2.08726
100 44 4.17287 -2.27552
100 48 4.12978 -2.36866
100 52 3.97732 -2.32654
100 56 3.77743 -2.11725
100 60 3.6137 -1.73277

104 0 2.99034 -0.730591
104 4 3.00658 -0.181558
104 8 3.22415 0.432888
104 12 3.58484 1.04709
104 16 4.01433 1.57753
104 20 4.45611 1.95788
104 24 4.77475 2.01639
104 28 4.71179 1.43346
104 32 4.42077 0.382451
104 36 4.34454 -0.493298
104 40 4.40149 -1.05727
104 44 4.37873 -1.41845
104 48 4.20048 -1.61036
104 52 3.88597 -1.62981
104 56 3.51102 -1.47972
104 60 3.17886 -1.17323

108 0 2.62614 1.01223
108 4 2.59046 1.25729
108 8 2.77394 1.50949
108 12 3.11567 1.77674
108 16 3.57327 2.0978
108 20 4.11462 2.46377
108 24 4.67775 2.79228
108 28 5.15601 2.96824
108 32 5.31503 2.70666
108 36 5.14674 1.98449
108 40 4.92647 1.27046
108 44 4.67333 0.81125
108 48 4.30415 0.589289
108 52 3.83089 0.54644
108 56 3.32868 0.628455
108 60 2.89368 0.793733

112 0 2.50499 3.04738
112 4 2.47473 3.03702
112 8 2.66333 3.02051
112 12 2.99292 3.01379
112 16 3.39254 3.02891
112 20 3.84172 3.10732
112 24 4.36699 3.32259
112 28 4.92851 3.64021
112 32 5.40683 3.9453
112 36 5.61949 4.05462
112 40 5.45008 3.82913
112 44 5.0203 3.4704
112 48 4.46035 3.20221
112 52 3.84715 3.06904
112 56 3.25895 3.0331
112 60 2.78237 3.04066

116 0 2.60295 4.41529
116 4 2.5785 4.22291
116 8 2.74533 4.06041
116 12 3.04051 3.95094
116 16 3.40585 3.89361
116 20 3.79636 3.87549
116 24 4.18968 3.90551
116 28 4.61672 4.06265
116 32 5.07556 4.37736
116 36 5.42281 4.7255
116 40 5.49795 4.99546
116 44 5.20829 5.08931
116 48 4.63539 5.02344
116 52 3.95972 4.89723
116 56 3.33246 4.75859
116 60 2.85847 4.60077

120 0 2.81436 4.82707
120 4 2.76459 4.63024
120 8 2.87647 4.48176
120 12 3.11107 4.3951
120 16 3.42847 4.36367
120 20 3.78798 4.37053
120 24 4.14544 4.3989
120 28 4.46617 4.44986
120 32 4.78151 4.58515
120 36 5.11569 4.83822
120 40 5.27634 5.06947
120 44 5.10561 5.22396
120 48 4.64842 5.3135
120 52 4.05328 5.31126
120 56 3.48417 5.21133
120 60 3.05443 5.03642

124 0 2.96671 4.71576
124 4 2.88614 4.63038
124 8 2.94785 4.57892
124 12 3.1333 4.56643
124 16 3.41585 4.58274
124 20 3.75786 4.61143
124 24 4.11037 4.63911
124 28 4.42208 4.65844
124 32 4.67291 4.67423
124 36 4.93131 4.7274
124 40 5.15034 4.80727
124 44 5.02926 4.84074
124 48 4.59495 4.87225
124 52 4.06578 4.90184
124 56 3.57663 4.88368
124 60 3.19909 4.81192

128 0 3.00276 4.50533
128 4 2.90548 4.5178
128 8 2.9434 4.5354
128 12 3.11308 4.55124
128 16 3.3944 4.5545
128 20 3.74609 4.54046
128 24 4.11286 4.51016
128 28 4.44132 4.46301
128 32 4.70332 4.39401
128 36 4.93975 4.30598
128 40 5.1406 4.24234
128 44 5.00204 4.25376
128 48 4.53694 4.32454
128 52 4.02134 4.40635
128 56 3.57475 4.46427
128 60 3.2296 4.4927

132 0 2.98041 4.1951
132 4 2.90727 4.16353
132 8 2.97432 4.06873
132 12 3.17088 3.92506
132 16 3.4627 3.77527
132 20 3.80935 3.65816
132 24 4.1709 3.58026
132 28 4.50679 3.52165
132 32 4.79125 3.45561
132 36 5.02629 3.38524
132 40 5.11699 3.40936
132 44 4.86774 3.58658
132 48 4.38968 3.80239
132 52 3.9054 3.97471
132 56 3.49659 4.09568
132 60 3.18286 4.16981

136 0 3.10002 3.29988
136 4 3.1176 2.97225
136 8 3.22911 2.61154
136 12 3.39796 2.31911
136 16 3.61533 2.14098
136 20 3.88446 2.06727
136 24 4.19247 2.07003
136 28 4.50467 2.12417
136 32 4.77355 2.22381
136 36 4.92993 2.40639
136 40 4.8692 2.71271
136 44 4.56662 3.07242
136 48 4.15126 3.36577
136 52 3.7521 3.54313
136 56 3.42806 3.59488
136 60 3.20487 3.51459

140 0 3.50058 1.44376
140 4 3.48308 1.10659
140 8 3.47238 0.95205
140 12 3.51214 0.939089
140 16 3.63519 1.00224
140 20 3.83944 1.10377
140 24 4.09367 1.2384
140 28 4.34754 1.42181
140 32 4.53763 1.67454
140 36 4.59808 1.99721
140 40 4.49444 2.33819
140 44 4.26466 2.59907
140 48 3.99728 2.69581
140 52 3.7657 2.59785
140 56 3.60554 2.31719
140 60 3.52587 1.89701

144 0 3.69456 -0.11743
144 4 3.50306 -0.0161265
144 8 3.38659 0.139142
144 12 3.38205 0.302137
144 16 3.49011 0.46314
144 20 3.68373 0.624846
144 24 3.91662 0.791881
144 28 4.13489 0.966116
144 32 4.29039 1.1377
144 36 4.35508 1.27306
144 40 4.33368 1.31587
144 44 4.26094 1.214
144 48 4.17737 0.953259
144 52 4.10363 0.57279
144 56 4.02278 0.180152
144 60 3.88871 -0.0730846

148 0 3.56317 -0.982972
148 4 3.36994 -0.892859
148 8 3.26866 -0.839791
148 12 3.27303 -0.805395
148 16 3.38126 -0.776014
148 20 3.57109 -0.74354
148 24 3.80397 -0.708753
148 28 4.03673 -0.685117
148 32 4.23456 -0.697197
148 36 4.37932 -0.771544
148 40 4.46826 -0.920306
148 44 4.50182 -1.12028
148 48 4.46661 -1.29878
148 52 4.33501 -1.36116
148 56 4.10358 -1.27767
148 60 3.82317 -1.12163

152 0 3.50853 -1.92138
152 4 3.36455 -1.95197
152 8 3.29968 -2.03595
152 12 3.32731 -2.16407
152 16 3.44302 -2.31613
152 20 3.62762 -2.4665
152 24 3.85393 -2.59616
152 28 4.09061 -2.69785
152 32 4.30492 -2.76873
152 36 4.46526 -2.79747
152 40 4.54244 -2.75877
152 44 4.51452 -2.62997
152 48 4.38121 -2.42604
152 52 4.17365 -2.209
152 56 3.93737 -2.04232
152 60 3.70758 -1.94867

156 0 3.53045 -2.60848
156 4 3.45382 -2.69155
156 8 3.45139 -2.85015
156 12 3.519 -3.06395
156 16 3.63843 -3.29108
156 20 3.79297 -3.4857
156 24 3.96843 -3.61587
156 28 4.14305 -3.66493
156 32 4.28593 -3.62613
156 36 4.36719 -3.50433
156 40 4.3706 -3.32226
156 44 4.29969 -3.1179
156 48 4.1723 -2.92742
156 52 4.00999 -2.7713
156 56 3.83365 -2.65917
156 60 3.66548 -2.6009

160 0 3.57128 -2.90396
160 4 3.5742 -2.98483
160 8 3.6392 -3.13987
160 12 3.73428 -3.33961
160 16 3.82863 -3.53082
160 20 3.92269 -3.66982
160 24 4.02577 -3.74438
160 28 4.12772 -3.76004
160 32 4.20438 -3.72442
160 36 4.2346 -3.64494
160 40 4.2088 -3.52958
160 44 4.12999 -3.38762
160 48 4.01168 -3.23271
160 52 3.87429 -3.08473
160 56 3.74057 -2.96693
160 60 3.63253 -2.90109

164 0 3.5917 -2.9455
164 4 3.66879 -2.98442
164 8 3.79648 -3.09113
164 12 3.91367 -3.24745
164 16 3.9768 -3.4082
164 20 4.01813 -3.5334
164 24 4.07678 -3.6208
164 28 4.14081 -3.67849
164 32 4.17742 -3.70091
164 36 4.16437 -3.67728
164 40 4.09732 -3.60339
164 44 3.98789 -3.48604
164 48 3.858 -3.34161
164 52 3.73281 -3.19241
164 56 3.63516 -3.06263
164 60 3.58328 -2.97463

168 0 3.56638 -2.87579
168 4 3.70576 -2.85523
168 8 3.89547 -2.89213
168 12 4.05816 -2.99113
168 16 4.12247 -3.13833
168 20 4.13413 -3.28969
168 24 4.16576 -3.41615
168 28 4.20142 -3.51381
168 32 4.19743 -3.57523
168 36 4.1346 -3.59018
168 40 4.01748 -3.55339
168 44 3.86714 -3.4673
168 48 3.71366 -3.3435
168 52 3.58716 -3.20124
168 56 3.51136 -3.0626
168 60 3.5017 -2.94844

172 0 3.49794 -2.73532
172 4 3.67843 -2.6741
172 8 3.91772 -2.64285
172 12 4.14616 -2.65954
172 16 4.26818 -2.75213
172 20 4.28632 -2.90813
172 24 4.28941 -3.06508
172 28 4.29121 -3.18505
172 32 4.24851 -3.26502
172 36 4.13981 -3.30372
172 40 3.97263 -3.29651
172 44 3.7761 -3.24199
172 48 3.59111 -3.1482
172 52 3.45408 -3.03409
172 56 3.38665 -2.92049
172 60 3.39959 -2.81918

176 0 3.44474 -2.4295
176 4 3.62847 -2.41208
176 8 3.87818 -2.37785
176 12 4.14623 -2.33786
176 16 4.34677 -2.33192
176 20 4.42571 -2.39884
176 24 4.42161 -2.51418
176 28 4.38149 -2.61368
176 32 4.29771 -2.66707
176 36 4.15211 -2.67996
176 40 3.94965 -2.66583
176 44 3.71976 -2.63429
176 48 3.50851 -2.58768
176 52 3.36345 -2.52772
176 56 3.30915 -2.47171
176 60 3.33878 -2.44153

180 0 3.49108 -1.81006
180 4 3.65776 -1.91909
180 8 3.86949 -2.00068
180 12 4.11038 -2.02761
180 16 4.32693 -2.00885
180 20 4.45558 -1.98104
180 24 4.47562 -1.96812
180 28 4.41029 -1.95221
180 32 4.28349 -1.90262
180 36 4.1085 -1.81455
180 40 3.90145 -1.71309
180 44 3.68637 -1.63597
180 48 3.4916 -1.61105
180 52 3.35039 -1.63553
180 56 3.3028 -1.67676
180 60 3.36377 -1.72433

184 0 3.63213 -0.903169
184 4 3.82451 -1.10144
184 8 4.00359 -1.32974
184 12 4.18034 -1.52489
184 16 4.3375 -1.65227
184 20 4.43218 -1.70742
184 24 4.42965 -1.69912
184 28 4.32747 -1.62865
184 32 4.15054 -1.48836
184 36 3.93684 -1.27966
184 40 3.72787 -1.02727
184 44 3.55933 -0.779151
184 48 3.45042 -0.595636
184 52 3.39958 -0.530486
184 56 3.39908 -0.598749
184 60 3.46908 -0.744587

188 0 3.82392 0.151291
188 4 4.06163 -0.0698286
188 8 4.27538 -0.346395
188 12 4.42096 -0.664961
188 16 4.51144 -0.957989
188 20 4.52896 -1.1859
188 24 4.4455 -1.32682
188 28 4.25395 -1.36326
188 32 3.98094 -1.28077
188 36 3.68123 -1.07758
188 40 3.42099 -0.775268
188 44 3.25649 -0.421111
188 48 3.21504 -0.0780399
188 52 3.28894 0.193198
188 56 3.44266 0.339766
188 60 3.62628 0.31808

192 0 3.96953 1.11554
192 4 4.27845 0.989212
192 8 4.56056 0.778777
192 12 4.75466 0.489605
192 16 4.82387 0.14497
192 20 4.77657 -0.18296
192 24 4.59864 -0.443575
192 28 4.28831 -0.598879
192 32 3.88235 -0.622475
192 36 3.45439 -0.506191
192 40 3.09474 -0.261533
192 44 2.8859 0.0789
192 48 2.87211 0.45265
192 52 3.03347 0.77763
192 56 3.30543 0.997675
192 60 3.63217 1.11158

196 0 3.98119 1.87678
196 4 4.37614 1.85902
196 8 4.73114 1.79941
196 12 5.0075 1.67852
196 16 5.13309 1.47796
196 20 5.07037 1.22014
196 24 4.82434 0.974186
196 28 4.40977 0.790957
196 32 3.88269 0.699058
196 36 3.33668 0.704088
196 40 2.87017 0.79944
196 44 2.5761 0.985259
196 48 2.53533 1.24862
196 52 2.75282 1.53082
196 56 3.13767 1.75396
196 60 3.56905 1.86298

200 0 4.007 2.64773
200 4 4.40921 2.59341
200 8 4.75692 2.56272
200 12 5.06002 2.58867
200 16 5.25096 2.6192
200 20 5.24061 2.59868
200 24 4.9918 2.52077
200 28 4.53485 2.42208
200 32 3.94833 2.33097
200 36 3.34336 2.26027
200 40 2.81625 2.21762
200 44 2.44401 2.22323
200 48 2.33682 2.29764
200 52 2.54686 2.41948
200 56 2.98386 2.54357
200 60 3.51124 2.63288

204 0 4.01756 3.29191
204 4 4.47246 3.27231
204 8 4.78462 3.21541
204 12 5.00315 3.20454
204 16 5.15612 3.30201
204 20 5.17835 3.46168
204 24 4.98967 3.59732
204 28 4.57999 3.65731
204 32 4.02183 3.63774
204 36 3.4257 3.56107
204 40 2.88086 3.4656
204 44 2.46265 3.38726
204 48 2.30761 3.33354
204 52 2.49292 3.29868
204 56 2.92715 3.2827
204 60 3.47074 3.28387

208 0 4.0194 3.71406
208 4 4.48693 3.71822
208 8 4.82261 3.72561
208 12 4.99567 3.72043
208 16 5.04739 3.75104
208 20 5.00454 3.8669
208 24 4.83434 4.04214
208 28 4.50162 4.20043
208 32 4.02861 4.28609
208 36 3.48557 4.29782
208 40 2.9517 4.26704
208 44 2.53837 4.20117
208 48 2.39613 4.08546
208 52 2.57385 3.94494
208 56 2.98104 3.82437
208 60 3.49412 3.74623

212 0 4.03722 3.89156
212 4 4.46405 3.89916
212 8 4.79042 3.95064
212 12 4.96679 4.01856
212 16 4.98893 4.08878
212 20 4.88665 4.17488
212 24 4.67841 4.29304
212 28 4.36213 4.43274
212 32 3.94157 4.56177
212 36 3.45239 4.65062
212 40 2.97655 4.67065
212 44 2.64276 4.59194
212 48 2.56014 4.42464
212 52 2.73885 4.22667
212 56 3.10546 4.05585
212 60 3.56474 3.94215

216 0 4.04989 3.80249
216 4 4.42206 3.83323
216 8 4.71002 3.91216
216 12 4.8711 4.02249
216 16 4.88748 4.14604
216 20 4.77326 4.27411
216 24 4.54918 4.4048
216 28 4.2298 4.53286
216 32 3.83438 4.64109
216 36 3.40724 4.69679
216 40 3.02954 4.66361
216 44 2.79662 4.53029
216 48 2.76774 4.32777
216 52 2.93727 4.11299
216 56 3.25109 3.93862
216 60 3.64204 3.83392

220 0 4.02683 3.41837
220 4 4.34559 3.49381
220 8 4.59663 3.61126
220 12 4.73807 3.75197
220 16 4.74947 3.89886
220 20 4.63715 4.03964
220 24 4.42102 4.16663
220 28 4.12333 4.26897
220 32 3.77503 4.32719
220 36 3.4264 4.31658
220 40 3.14414 4.2203
220 44 2.9893 4.04558
220 48 2.99028 3.82775
220 52 3.13306 3.61971
220 56 3.37913 3.47088
220 60 3.68968 3.40496

224 0 3.9616 2.72036
224 4 4.22948 2.82652
224 8 4.44978 2.97241
224 12 4.5807 3.13638
224 16 4.59912 3.29667
224 20 4.50545 3.43614
224 24 4.31738 3.54314
224 28 4.0622 3.60652
224 32 3.77666 3.61162
224 36 3.50799 3.54393
224 40 3.30632 3.39826
224 44 3.20642 3.19089
224 48 3.21046 2.96986
224 52 3.30078 2.79353
224 56 3.46532 2.69321
224 60 3.6936 2.67163

228 0 3.88151 1.74969
228 4 4.09988 1.85583
228 8 4.28909 2.00266
228 12 4.41182 2.16983
228 16 4.44407 2.33387
228 20 4.3813 2.47317
228 24 4.23747 2.56991
228 28 4.04066 2.60782
228 32 3.82898 2.57003
228 36 3.64302 2.44608
228 40 3.50818 2.25411
228 44 3.42466 2.04846
228 48 3.38974 1.87975
228 52 3.4152 1.76441
228 56 3.5117 1.70282
228 60 3.67422 1.69725

232 0 3.80275 0.684393
232 4 3.97522 0.788605
232 8 4.13384 0.926358
232 12 4.24732 1.08008
232 16 4.29432 1.22666
232 20 4.26989 1.3396
232 24 4.18676 1.39215
232 28 4.06978 1.36414
232 32 3.94293 1.25711
232 36 3.81576 1.10559
232 40 3.68947 0.955737
232 44 3.57772 0.828841
232 48 3.50519 0.725545
232 52 3.49031 0.650414
232 56 3.53962 0.61408
232 60 3.64889 0.624732

236 0 3.72306 -0.350545
236 4 3.86514 -0.267284
236 8 4.00753 -0.170806
236 12 4.1249 -0.0782064
236 16 4.20017 -0.00972286
236 20 4.22775 0.0167895
236 24 4.21034 -0.00475798
236 28 4.15159 -0.0617631
236 32 4.05391 -0.131084
236 36 3.92655 -0.199591
236 40 3.7898 -0.268296
236 44 3.66631 -0.336031
236 48 3.57458 -0.393219
236 52 3.52922 -0.428822
236 56 3.53989 -0.435126
236 60 3.60781 -0.408639

240 0 3.68109 -1.49191
240 4 3.80851 -1.4732
240 8 3.94791 -1.4441
240 12 4.07585 -1.4123
240 16 4.17274 -1.38349
240 20 4.22502 -1.35881
240 24 4.22563 -1.33655
240 28 4.17527 -1.31788
240 32 4.0833 -1.30891
240 36 3.96466 -1.31501
240 40 3.83571 -1.33621
240 44 3.71326 -1.36899
240 48 3.61421 -1.40826
240 52 3.55394 -1.44729
240 56 3.54369 -1.47821
240 60 3.58778 -1.49417

