0	0	6.26291e-05
0	4	0.0002974
0	8	0.00135644
0	12	0.00401705
0	16	0.00817713
0	20	0.0122696
0	24	0.014702
0	28	0.0154386
0	32	0.015502
0	36	0.0153598
0	40	0.0142812
0	44	0.0113603
0	48	0.00706459
0	52	0.00317992
0	56	0.000967881
0	60	0.000191117

4	0	4.24691e-05
4	4	0.00021234
4	8	0.00106125
4	12	0.00343005
4	16	0.00756801
4	20	0.0122187
4	24	0.0155956
4	28	0.0171295
4	32	0.017441
4	36	0.0168922
4	40	0.0149309
4	44	0.0111164
4	48	0.00641214
4	52	0.00265824
4	56	0.000740142
4	60	0.000133662

8	0	3.24713e-05
8	4	0.000147738
8	8	0.000799373
8	12	0.00282315
8	16	0.00676047
8	20	0.0117499
8	24	0.0159606
8	28	0.0183003
8	32	0.0188778
8	36	0.0178969
8	40	0.0150656
8	44	0.010504
8	48	0.00561582
8	52	0.00214115
8	56	0.000545032
8	60	9.26168e-05

12	0	3.41189e-05
12	4	0.000103328
12	8	0.000578453
12	12	0.00223107
12	16	0.0058015
12	20	0.0108511
12	24	0.0156624
12	28	0.0187076
12	32	0.0195344
12	36	0.0181522
12	40	0.0145835
12	44	0.00953355
12	48	0.00472455
12	52	0.00165567
12	56	0.000386349
12	60	6.79653e-05

16	0	5.18677e-05
16	4	7.96071e-05
16	8	0.000402479
16	12	0.00168699
16	16	0.0047624
16	20	0.00957689
16	24	0.0146609
16	28	0.0182028
16	32	0.0192246
16	36	0.0175328
16	40	0.0134731
16	44	0.00827201
16	48	0.00380252
16	52	0.00122515
16	56	0.000265323
16	60	6.12958e-05

20	0	9.45404e-05
20	4	7.91431e-05
20	8	0.000271984
20	12	0.00121695
20	16	0.00372567
20	20	0.00804405
20	24	0.0130334
20	28	0.0167864
20	32	0.0179182
20	36	0.0160569
20	40	0.011828
20	44	0.00683357
20	48	0.00291725
20	52	0.000865585
20	56	0.00018137
20	60	7.71395e-05

24	0	0.000176619
24	4	0.000108005
24	8	0.000185233
24	12	0.000836071
24	16	0.0027686
24	20	0.00640744
24	24	0.0109645
24	28	0.0146207
24	32	0.0157629
24	36	0.0138944
24	40	0.0098317
24	44	0.00535606
24	48	0.00212673
24	52	0.000583982
24	56	0.000133513
24	60	0.000124361

28	0	0.000318871
28	4	0.000176979
28	8	0.000140076
28	12	0.000547822
28	16	0.00194898
28	20	0.00482569
28	24	0.00870305
28	28	0.0119939
28	32	0.0130528
28	36	0.0113282
28	40	0.00771486
28	44	0.00397121
28	48	0.00146958
28	52	0.00037896
28	56	0.000122141
28	60	0.000217193

32	0	0.000547557
32	4	0.000302036
32	8	0.000135957
32	12	0.000346059
32	16	0.001297
32	20	0.00342781
32	24	0.00650223
32	28	0.00924613
32	32	0.0101521
32	36	0.00868216
32	40	0.00570097
32	44	0.00277845
32	48	0.000961067
32	52	0.000243306
32	56	0.000150627
32	60	0.000375318

36	0	0.000891554
36	4	0.0005035
36	8	0.000175487
36	12	0.00021897
36	16	0.000815238
36	20	0.00229171
36	24	0.00456353
36	28	0.00668615
36	32	0.00740328
36	36	0.00624363
36	40	0.00395927
36	44	0.00183064
36	48	0.000595412
36	52	0.000167469
36	56	0.000226293
36	60	0.000622406

40	0	0.00137719
40	4	0.000803496
40	8	0.000265089
40	12	0.000153446
40	16	0.000485212
40	20	0.0014397
40	24	0.00300383
40	28	0.00452856
40	32	0.00505458
40	36	0.00420655
40	40	0.00257989
40	44	0.00113417
40	48	0.000352455
40	52	0.000142882
40	56	0.000360289
40	60	0.000982716

44	0	0.00202146
44	4	0.00122173
44	8	0.000414409
44	12	0.000138607
44	16	0.000277103
44	20	0.000848978
44	24	0.0018518
44	28	0.00286928
44	32	0.00322716
44	36	0.00265182
44	40	0.0015751
44	44	0.000660445
44	48	0.000205879
44	52	0.000164235
44	56	0.000566146
44	60	0.00147596

48	0	0.00282517
48	4	0.00177024
48	8	0.000634477
48	12	0.000167768
48	16	0.000159096
48	20	0.000470128
48	24	0.00106801
48	28	0.00169888
48	32	0.00192484
48	36	0.00156252
48	40	0.000900057
48	44	0.000362463
48	48	0.000130269
48	52	0.000230303
48	56	0.000857078
48	60	0.00211141

52	0	0.00376828
52	4	0.00244841
52	8	0.000934938
52	12	0.000238723
52	16	0.000103914
52	20	0.000245781
52	24	0.000575813
52	28	0.000939157
52	32	0.00107159
52	36	0.000859767
52	40	0.000481134
52	44	0.000190059
52	48	0.000105514
52	52	0.000343375
52	56	0.00124251
52	60	0.00288275

56	0	0.00480922
56	4	0.00323977
56	8	0.00132094
56	12	0.000352709
56	16	9.1875e-05
56	20	0.00012414
56	24	0.000290227
56	28	0.000484371
56	32	0.000556416
56	36	0.000441464
56	40	0.000240891
56	44	0.00010014
56	48	0.000118386
56	52	0.000507638
56	56	0.00172463
56	60	0.0037655

60	0	0.00588919
60	4	0.00411191
60	8	0.00179052
60	12	0.000512588
60	16	0.000111062
60	20	6.56555e-05
60	24	0.000137188
60	28	0.000232944
60	32	0.000269293
60	36	0.000211457
60	40	0.000113856
60	44	6.10899e-05
60	48	0.000161984
60	52	0.000727057
60	56	0.00229591
60	60	0.00471825

64	0	0.00694067
64	4	0.00501988
64	8	0.00233312
64	12	0.000720827
64	16	0.000155785
64	20	4.40459e-05
64	24	6.17904e-05
64	28	0.000104482
64	32	0.000121422
64	36	9.45857e-05
64	40	5.25653e-05
64	44	5.2756e-05
64	48	0.00023401
64	52	0.00100329
64	56	0.00293841
64	60	0.00568768

68	0	0.00789797
68	4	0.0059124
68	8	0.00292986
68	12	0.00097774
68	16	0.000224431
68	20	4.40482e-05
68	24	2.83139e-05
68	28	4.38517e-05
68	32	5.10125e-05
68	36	3.98024e-05
68	40	2.67502e-05
68	44	6.40792e-05
68	48	0.000334744
68	52	0.00133414
68	56	0.00362525
68	60	0.00661639

72	0	0.00870707
72	4	0.00673942
72	8	0.00355549
72	12	0.00128035
72	16	0.000317426
72	20	5.81042e-05
72	24	1.60959e-05
72	28	1.75382e-05
72	32	2.00336e-05
72	36	1.63335e-05
72	40	1.92802e-05
72	44	9.01283e-05
72	48	0.000465221
72	52	0.0017128
72	56	0.00432382
72	60	0.00745146

76	0	0.00933243
76	4	0.007459
76	8	0.0041815
76	12	0.001622
76	16	0.000435637
76	20	8.33345e-05
76	24	1.45108e-05
76	28	7.26744e-06
76	32	7.49766e-06
76	36	7.54442e-06
76	40	2.16228e-05
76	44	0.000129523
76	48	0.000625864
76	52	0.00212812
76	56	0.00500021
76	60	0.00815169

80	0	0.0097594
80	4	0.00804213
80	8	0.00477982
80	12	0.00199275
80	16	0.000579298
80	20	0.000119317
80	24	1.88147e-05
80	28	4.06645e-06
80	32	2.94666e-06
80	36	5.3618e-06
80	40	3.02107e-05
80	44	0.000182578
80	48	0.000815656
80	52	0.00256563
80	56	0.0056235
80	60	0.00869179

84	0	0.00999256
84	4	0.00847461
84	8	0.00532608
84	12	0.00238038
84	16	0.000747413
84	20	0.000166666
84	24	2.73512e-05
84	28	3.99682e-06
84	32	1.67109e-06
84	36	6.32126e-06
84	40	4.40409e-05
84	44	0.000250118
84	48	0.00103178
84	52	0.00300922
84	56	0.00616925
84	60	0.00906328

88	0	0.0100511
88	4	0.00875611
88	8	0.0058019
88	12	0.00277165
88	16	0.000937559
88	20	0.0002262
88	24	3.99261e-05
88	28	5.57847e-06
88	32	1.78063e-06
88	36	9.20232e-06
88	40	6.32874e-05
88	44	0.000332783
88	48	0.00126972
88	52	0.00344288
88	56	0.00662143
88	60	0.00927231

92	0	0.00996329
92	4	0.00889734
92	8	0.00619599
92	12	0.00315375
92	16	0.00114599
92	20	0.000298491
92	24	5.69596e-05
92	28	8.43332e-06
92	32	2.6471e-06
92	36	1.37892e-05
92	40	8.85703e-05
92	44	0.00043067
92	48	0.0015236
92	52	0.00385232
92	56	0.00697274
92	60	0.00933582

96	0	0.0097606
96	4	0.0089163
96	8	0.00650398
96	12	0.00351539
96	16	0.00136797
