0	7.07756e-62
1	2.01975e-61
2	-4.15021e-61
3	3.25657e-60
4	-1.75051e-59
5	9.88732e-59
6	-5.42211e-58
7	2.93477e-57
8	-1.56264e-56
9	8.19166e-56
10	-4.22749e-55
11	2.14805e-54
12	-1.07473e-53
13	5.29519e-53
14	-2.56942e-52
15	1.22799e-51
16	-5.78075e-51
17	2.68053e-50
18	-1.22432e-49
19	5.50767e-49
20	-2.43979e-48
21	1.06389e-47
22	-4.56409e-47
23	1.92465e-46
24	-7.96776e-46
25	3.23231e-45
26	-1.28149e-44
27	4.94604e-44
28	-1.84743e-43
29	6.61624e-43
30	-2.23557e-42
31	6.90717e-42
32	-1.80685e-41
33	2.93774e-41
34	6.71226e-41
35	-1.03055e-39
36	7.13569e-39
37	-3.98986e-38
38	2.00082e-37
39	-9.34701e-37
40	4.14202e-36
41	-1.75804e-35
42	7.18912e-35
43	-2.84245e-34
44	1.08924e-33
45	-4.05133e-33
46	1.46406e-32
47	-5.14309e-32
48	1.75677e-31
49	-5.8343e-31
50	1.88337e-30
51	-5.90577e-30
52	1.79735e-29
53	-5.30156e-29
54	1.51279e-28
55	-4.16431e-28
56	1.10143e-27
57	-2.78157e-27
58	6.63961e-27
59	-1.47072e-26
60	2.91046e-26
61	-4.64223e-26
62	3.43223e-26
63	1.49186e-25
64	-8.15028e-25
65	1.88065e-24
66	-8.91338e-25
67	-1.0276e-23
68	4.9553e-23
69	-1.52069e-22
70	3.84942e-22
71	-8.68928e-22
72	1.79714e-21
73	-3.43007e-21
74	6.022e-21
75	-9.57508e-21
76	1.32256e-20
77	-1.39118e-20
78	3.77468e-21
79	3.4577e-20
80	-1.36109e-19
81	3.66313e-19
82	-8.40815e-19
83	1.75358e-18
84	-3.41502e-18
85	6.30035e-18
86	-1.11066e-17
87	1.88133e-17
88	-3.07397e-17
89	4.85841e-17
90	-7.44333e-17
91	1.10721e-16
92	-1.60126e-16
93	2.25388e-16
94	-3.09064e-16
95	4.13212e-16
96	-5.39062e-16
97	6.86691e-16
98	-8.54799e-16
99	1.0406e-15
100	-1.23993e-15
101	1.44753e-15
102	-1.65763e-15
103	1.86462e-15
104	-2.06391e-15
105	2.25271e-15
106	-2.43061e-15
107	2.60097e-15
108	-2.77003e-15
109	2.94722e-15
110	-3.14402e-15
111	3.37441e-15
112	-3.65274e-15
113	3.99259e-15
114	-4.40505e-15
115	4.89752e-15
116	-5.4721e-15
117	6.12459e-15
118	-6.84379e-15
119	7.61131e-15
120	-8.40191e-15
121	9.18461e-15
122	-9.92429e-15
123	1.05838e-14
124	-1.11266e-14
125	1.15192e-14
126	-1.17334e-14
127	1.17491e-14
128	-1.15387e-14
129	1.11239e-14
130	-1.05454e-14
131	9.8079e-15
132	-8.92531e-15
133	7.9386e-15
134	-6.88914e-15
135	5.81687e-15
136	-4.76049e-15
137	3.75741e-15
138	-2.84049e-15
139	2.03517e-15
140	-1.35278e-15
141	7.94011e-16
142	-3.52661e-16
143	2.28697e-17
144	2.04217e-16
145	-3.42901e-16
146	4.14785e-16
147	-4.39544e-16
148	4.30847e-16
149	-3.96539e-16
150	3.47241e-16
151	-2.94594e-16
152	2.46803e-16
153	-2.0347e-16
154	1.6343e-16
155	-1.28499e-16
156	1.02686e-16
157	-8.40233e-17
158	6.82048e-17
159	-5.32605e-17
160	4.23381e-17
161	-3.54087e-17
162	2.94753e-17
163	-2.19974e-17
164	1.58588e-17
165	-1.2381e-17
166	9.94097e-18
167	-5.89306e-18
168	2.46056e-18
169	-1.14814e-18
170	1.0025e-18
171	6.03741e-19
172	-2.01041e-18
173	1.92564e-18
174	-9.37332e-19
175	1.4186e-18
176	-1.9421e-18
177	1.47403e-18
178	-3.9192e-19
179	7.05019e-19
180	-1.03281e-18
181	6.39287e-19
182	1.73532e-19
183	2.41477e-19
184	-5.0086e-19
185	2.06458e-19
186	3.49421e-19
187	1.34987e-19
188	-2.80514e-19
189	3.50869e-20
190	3.29183e-19
191	1.59613e-19
192	-1.66086e-19
193	-3.76649e-20
194	2.53192e-19
195	1.94927e-19
196	-7.47688e-20
197	-6.70072e-20
198	1.6999e-19
199	2.06808e-19
200	6.28766e-21
201	-6.47774e-20
202	9.67451e-20
203	1.91731e-19
204	7.10768e-20
205	-3.79502e-20
206	4.35975e-20
207	1.56926e-19
208	1.12248e-19
209	3.10422e-21
210	1.61035e-20
211	1.14107e-19
212	1.2738e-19
213	4.5773e-20
214	1.34245e-20
215	7.57394e-20
216	1.20531e-19
217	7.87596e-20
218	2.86713e-20
219	5.10043e-20
220	1.00758e-19
221	9.574e-20
222	5.14617e-20
223	4.29834e-20
224	7.87797e-20
225	9.69148e-20
226	7.17263e-20
227	4.85238e-20
228	6.31135e-20
229	8.77698e-20
230	8.31807e-20
231	6.06395e-20
232	5.74184e-20
233	7.587e-20
234	8.48409e-20
235	7.20964e-20
236	6.02648e-20
237	6.73467e-20
238	8.00228e-20
239	7.84185e-20
240	6.71478e-20
241	6.47408e-20
242	7.36621e-20
243	7.89955e-20
244	7.34094e-20
245	6.69904e-20
246	6.95696e-20
247	7.6116e-20
248	7.6451e-20
249	7.11265e-20
250	6.89961e-20
251	7.28755e-20
252	7.62876e-20
253	7.44053e-20
254	7.09157e-20
255	7.13246e-20
256	7.45936e-20
257	7.56427e-20
258	7.3402e-20
259	7.1776e-20
260	7.31864e-20
261	7.52611e-20
262	7.50193e-20
263	7.33016e-20
264	7.2964e-20
265	7.44264e-20
266	7.54403e-20
267	7.47517e-20
268	7.37556e-20
269	7.40745e-20
270	7.51901e-20
271	7.5522e-20
272	7.48587e-20
273	7.44458e-20
274	7.49782e-20
275	7.56946e-20
276	7.56905e-20
277	7.52278e-20
278	7.51804e-20
279	7.56973e-20
280	7.61046e-20
281	7.59886e-20
282	7.57413e-20
283	7.58803e-20
284	7.62977e-20
285	7.65096e-20
286	7.63979e-20
287	7.63193e-20
288	7.65292e-20
289	7.68379e-20
290	7.69469e-20
291	7.68854e-20
292	7.69178e-20
293	7.7136e-20
294	7.7358e-20
295	7.74257e-20
296	7.74221e-20
297	7.75172e-20
298	7.7717e-20
299	7.78814e-20
300	7.79424e-20
301	7.79871e-20
302	7.81119e-20
303	7.82874e-20
304	7.84191e-20
305	7.8489e-20
306	7.8568e-20
307	7.87036e-20
308	7.88582e-20
309	7.89747e-20
310	7.90582e-20
311	7.9159e-20
312	7.92962e-20
313	7.94362e-20
314	7.95479e-20
315	7.96444e-20
316	7.97582e-20
317	7.98935e-20
318	8.00249e-20
319	8.01372e-20
320	8.02443e-20
321	8.03655e-20
322	8.04985e-20
323	8.06258e-20
324	8.07412e-20
325	8.08563e-20
326	8.09818e-20
327	8.11132e-20
328	8.12393e-20
329	8.13586e-20
330	8.14797e-20
331	8.16079e-20
332	8.17388e-20
333	8.18656e-20
334	8.19888e-20
335	8.21144e-20
336	8.22447e-20
337	8.2376e-20
338	8.25045e-20
339	8.26314e-20
340	8.27606e-20
341	8.28928e-20
342	8.30253e-20
343	8.31561e-20
344	8.32864e-20
345	8.34185e-20
346	8.35528e-20
347	8.3687e-20
348	8.38203e-20
349	8.39537e-20
350	8.40887e-20
351	8.4225e-20
352	8.43613e-20
353	8.44972e-20
354	8.46336e-20
355	8.47712e-20
356	8.49098e-20
357	8.50485e-20
358	8.51871e-20
359	8.53263e-20
360	8.54666e-20
361	8.56076e-20
362	8.57488e-20
363	8.58902e-20
364	8.60322e-20
365	8.61751e-20
366	8.63186e-20
367	8.64625e-20
368	8.66067e-20
369	8.67515e-20
370	8.68971e-20
371	8.70433e-20
372	8.71898e-20
373	8.73368e-20
374	8.74845e-20
375	8.76329e-20
376	8.77818e-20
377	8.79312e-20
378	8.80811e-20
379	8.82316e-20
380	8.83828e-20
381	8.85346e-20
382	8.86868e-20
383	8.88397e-20
384	8.89932e-20
385	8.91473e-20
386	8.9302e-20
387	8.94572e-20
388	8.96131e-20
389	8.97695e-20
390	8.99266e-20
391	9.00843e-20
392	9.02426e-20
393	9.04016e-20
394	9.05611e-20
395	9.07213e-20
396	9.08821e-20
397	9.10435e-20
398	9.12056e-20
399	9.13683e-20
400	9.15317e-20
401	9.16957e-20
402	9.18603e-20
403	9.20256e-20
404	9.21916e-20
405	9.23582e-20
406	9.25255e-20
407	9.26935e-20
408	9.28621e-20
409	9.30314e-20
410	9.32014e-20
411	9.3372e-20
412	9.35434e-20
413	9.37154e-20
414	9.38882e-20
415	9.40616e-20
416	9.42358e-20
417	9.44106e-20
418	9.45862e-20
419	9.47624e-20
420	9.49395e-20
421	9.51172e-20
422	9.52956e-20
423	9.54748e-20
424	9.56548e-20
425	9.58354e-20
426	9.60169e-20
427	9.6199e-20
428	9.6382e-20
429	9.65657e-20
430	9.67501e-20
431	9.69353e-20
432	9.71213e-20
433	9.73081e-20
434	9.74957e-20
435	9.76841e-20
436	9.78732e-20
437	9.80632e-20
438	9.8254e-20
439	9.84455e-20
440	9.86379e-20
441	9.88311e-20
442	9.90252e-20
443	9.92201e-20
444	9.94158e-20
445	9.96123e-20
446	9.98097e-20
447	1.00008e-19
448	1.00207e-19
449	1.00407e-19
450	1.00608e-19
451	1.0081e-19
452	1.01012e-19
453	1.01216e-19
454	1.0142e-19
455	1.01625e-19
456	1.01832e-19
457	1.02039e-19
458	1.02247e-19
459	1.02456e-19
460	1.02666e-19
461	1.02877e-19
462	1.03088e-19
463	1.03301e-19
464	1.03515e-19
465	1.03729e-19
466	1.03945e-19
467	1.04162e-19
468	1.04379e-19
469	1.04598e-19
470	1.04817e-19
471	1.05038e-19
472	1.0526e-19
473	1.05482e-19
474	1.05706e-19
475	1.0593e-19
476	1.06156e-19
477	1.06383e-19
478	1.06611e-19
479	1.0684e-19
480	1.0707e-19
481	1.07301e-19
482	1.07533e-19
483	1.07766e-19
484	1.08e-19
485	1.08236e-19
486	1.08472e-19
487	1.0871e-19
488	1.08949e-19
489	1.09189e-19
490	1.0943e-19
491	1.09672e-19
492	1.09915e-19
493	1.1016e-19
494	1.10406e-19
495	1.10653e-19
496	1.10901e-19
497	1.1115e-19
498	1.11401e-19
499	1.11653e-19
500	1.11906e-19
501	1.1216e-19
502	1.12416e-19
503	1.12673e-19
504	1.12931e-19
505	1.1319e-19
506	1.13451e-19
507	1.13713e-19
508	1.13976e-19
509	1.14241e-19
510	1.14507e-19
511	1.14774e-19
512	1.15043e-19
513	1.15313e-19
514	1.15585e-19
515	1.15858e-19
516	1.16132e-19
517	1.16407e-19
518	1.16684e-19
519	1.16963e-19
520	1.17243e-19
521	1.17524e-19
522	1.17807e-19
523	1.18091e-19
524	1.18377e-19
525	1.18665e-19
526	1.18953e-19
527	1.19244e-19
528	1.19536e-19
529	1.19829e-19
530	1.20124e-19
531	1.2042e-19
532	1.20719e-19
533	1.21018e-19
534	1.2132e-19
535	1.21622e-19
536	1.21927e-19
537	1.22233e-19
538	1.22541e-19
539	1.22851e-19
540	1.23162e-19
541	1.23475e-19
542	1.23789e-19
543	1.24106e-19
544	1.24424e-19
545	1.24744e-19
546	1.25065e-19
547	1.25389e-19
548	1.25714e-19
549	1.26041e-19
550	1.26369e-19
551	1.267e-19
552	1.27033e-19
553	1.27367e-19
554	1.27703e-19
555	1.28041e-19
556	1.28381e-19
557	1.28723e-19
558	1.29067e-19
559	1.29413e-19
560	1.29761e-19
561	1.30111e-19
562	1.30462e-19
563	1.30816e-19
564	1.31172e-19
565	1.3153e-19
566	1.3189e-19
567	1.32252e-19
568	1.32616e-19
569	1.32982e-19
570	1.33351e-19
571	1.33721e-19
572	1.34094e-19
573	1.34469e-19
574	1.34846e-19
575	1.35226e-19
576	1.35607e-19
577	1.35991e-19
578	1.36377e-19
579	1.36766e-19
580	1.37156e-19
581	1.37549e-19
582	1.37945e-19
583	1.38343e-19
584	1.38743e-19
585	1.39145e-19
586	1.3955e-19
587	1.39958e-19
588	1.40368e-19
589	1.4078e-19
590	1.41195e-19
591	1.41613e-19
592	1.42033e-19
593	1.42455e-19
594	1.42881e-19
595	1.43309e-19
596	1.43739e-19
597	1.44172e-19
598	1.44608e-19
599	1.45046e-19
600	1.45488e-19
601	1.45932e-19
602	1.46378e-19
603	1.46828e-19
604	1.4728e-19
605	1.47735e-19
606	1.48193e-19
607	1.48654e-19
608	1.49118e-19
609	1.49585e-19
610	1.50055e-19
611	1.50527e-19
612	1.51003e-19
613	1.51482e-19
614	1.51963e-19
615	1.52448e-19
616	1.52936e-19
617	1.53427e-19
618	1.53921e-19
619	1.54419e-19
620	1.54919e-19
621	1.55423e-19
622	1.5593e-19
623	1.56441e-19
624	1.56954e-19
625	1.57471e-19
626	1.57992e-19
627	1.58516e-19
628	1.59043e-19
629	1.59573e-19
630	1.60108e-19
631	1.60645e-19
632	1.61186e-19
633	1.61731e-19
634	1.62279e-19
635	1.62831e-19
636	1.63387e-19
637	1.63946e-19
638	1.64509e-19
639	1.65076e-19
640	1.65646e-19
641	1.66221e-19
642	1.66799e-19
643	1.67381e-19
644	1.67967e-19
645	1.68556e-19
646	1.6915e-19
647	1.69748e-19
648	1.7035e-19
649	1.70956e-19
650	1.71565e-19
651	1.72179e-19
652	1.72798e-19
653	1.7342e-19
654	1.74047e-19
655	1.74678e-19
656	1.75313e-19
657	1.75952e-19
658	1.76596e-19
659	1.77244e-19
660	1.77897e-19
661	1.78554e-19
662	1.79216e-19
663	1.79882e-19
664	1.80553e-19
665	1.81229e-19
666	1.81909e-19
667	1.82594e-19
668	1.83283e-19
669	1.83978e-19
670	1.84677e-19
671	1.85381e-19
672	1.8609e-19
673	1.86804e-19
674	1.87523e-19
675	1.88247e-19
676	1.88976e-19
677	1.8971e-19
678	1.9045e-19
679	1.91194e-19
680	1.91944e-19
681	1.927e-19
682	1.9346e-19
683	1.94226e-19
684	1.94998e-19
685	1.95775e-19
686	1.96557e-19
687	1.97346e-19
688	1.98139e-19
689	1.98939e-19
690	1.99745e-19
691	2.00556e-19
692	2.01373e-19
693	2.02197e-19
694	2.03026e-19
695	2.03862e-19
696	2.04703e-19
697	2.05551e-19
698	2.06406e-19
699	2.07267e-19
700	2.08134e-19
701	2.09008e-19
702	2.09889e-19
703	2.10776e-19
704	2.11671e-19
705	2.12572e-19
706	2.13481e-19
707	2.14396e-19
708	2.15319e-19
709	2.1625e-19
710	2.17188e-19
711	2.18134e-19
712	2.19088e-19
713	2.2005e-19
714	2.2102e-19
715	2.21999e-19
716	2.22986e-19
717	2.23982e-19
718	2.24987e-19
719	2.26001e-19
720	2.27024e-19
721	2.28058e-19
722	2.29101e-19
723	2.30154e-19
724	2.31219e-19
725	2.32294e-19
726	2.3338e-19
727	2.34478e-19
728	2.35588e-19
729	2.36711e-19
730	2.37846e-19
731	2.38995e-19
732	2.40158e-19
733	2.41335e-19
734	2.42527e-19
735	2.43735e-19
736	2.4496e-19
737	2.46202e-19
738	2.47462e-19
739	2.48741e-19
740	2.5004e-19
741	2.5136e-19
742	2.52702e-19
743	2.54066e-19
744	2.55455e-19
