0	0	7.2585e-06
0	4	1.89502e-06
0	8	1.3589e-07
0	12	4.9619e-09
0	16	4.51924e-10
0	20	-2.28631e-10
0	24	-5.25141e-10
0	28	-3.70429e-10
0	32	5.81834e-11
0	36	4.45444e-10
0	40	4.94637e-10
0	44	9.41363e-11
0	48	-3.57432e-10
0	52	9.45628e-09
0	56	2.85335e-07
0	60	3.0813e-06

4	0	5.08304e-05
4	4	1.51912e-05
4	8	1.49681e-06
4	12	8.15982e-08
4	16	2.41571e-09
4	20	-1.48008e-09
4	24	-1.48344e-09
4	28	-7.83907e-10
4	32	1.14779e-10
4	36	9.91416e-10
4	40	1.59684e-09
4	44	1.69553e-09
4	48	7.46063e-09
4	52	1.72587e-07
4	56	2.86126e-06
4	60	2.34896e-05

8	0	0.000274963
8	4	9.27634e-05
8	8	1.18571e-05
8	12	9.80174e-07
8	16	6.69539e-08
8	20	1.4389e-09
8	24	-1.86013e-09
8	28	-8.6429e-10
8	32	1.88035e-10
8	36	1.41033e-09
8	40	3.61647e-09
8	44	1.39658e-08
8	48	1.41257e-07
8	52	1.86955e-06
8	56	2.09884e-05
8	60	0.000137244

12	0	0.00116683
12	4	0.000444826
12	8	7.23628e-05
12	12	8.36021e-06
12	16	9.2951e-07
12	20	1.14211e-07
12	24	1.82501e-08
12	28	5.56889e-09
12	32	4.43125e-09
12	36	8.76294e-09
12	40	3.36655e-08
12	44	2.03066e-07
12	48	1.62112e-06
12	52	1.45329e-05
12	56	0.000119574
12	60	0.000629795

16	0	0.00389822
16	4	0.00168964
16	8	0.000349859
16	12	5.41954e-05
16	16	8.36624e-06
16	20	1.53115e-06
16	24	3.8385e-07
16	28	1.55892e-07
16	32	1.19792e-07
16	36	1.85085e-07
16	40	5.25491e-07
16	44	2.29977e-06
16	48	1.32412e-05
16	52	8.72351e-05
16	56	0.000540641
16	60	0.00228478

20	0	0.0102708
20	4	0.00510282
20	8	0.00135232
20	12	0.000276809
20	16	5.59085e-05
20	20	1.32309e-05
20	24	4.21452e-06
20	28	2.04323e-06
20	32	1.66082e-06
20	36	2.33848e-06
20	40	5.4171e-06
20	44	1.85495e-05
20	48	8.26868e-05
20	52	0.000415436
20	56	0.00195389
20	60	0.00657312

24	0	0.0213723
24	4	0.0122888
24	8	0.00419318
24	12	0.00112671
24	16	0.000291785
