0	0	1.10853e-05
0	4	3.19495e-06
0	8	2.55333e-07
0	12	8.06191e-09
0	16	2.07342e-10
0	20	-1.39673e-10
0	24	-2.38655e-10
0	28	-1.58956e-10
0	32	2.46947e-11
0	36	1.92728e-10
0	40	2.31839e-10
0	44	8.95927e-11
0	48	1.19462e-10
0	52	1.96188e-08
0	56	5.27945e-07
0	60	5.03366e-06

4	0	5.69569e-05
4	4	1.78903e-05
4	8	1.68451e-06
4	12	6.4038e-08
4	16	6.23558e-10
4	20	-7.64898e-10
4	24	-7.07858e-10
4	28	-3.79048e-10
4	32	5.58481e-11
4	36	4.76677e-10
4	40	7.55695e-10
4	44	7.57942e-10
4	48	3.47996e-09
4	52	1.56029e-07
4	56	3.32915e-06
4	60	2.73384e-05

8	0	0.000241418
8	4	8.26101e-05
8	8	9.13218e-06
8	12	4.27904e-07
8	16	7.4309e-09
8	20	-1.79485e-09
8	24	-1.28806e-09
8	28	-5.82046e-10
8	32	8.16956e-11
8	36	7.5552e-10
8	40	1.4637e-09
8	44	2.32346e-09
8	48	2.81308e-08
8	52	9.93023e-07
8	56	1.72591e-05
8	60	0.000122467

12	0	0.000848537
12	4	0.000316966
12	8	4.12116e-05
12	12	2.38575e-06
12	16	6.36131e-08
12	20	-2.14543e-09
12	24	-1.65582e-09
12	28	-6.23203e-10
12	32	8.2304e-11
12	36	8.40322e-10
12	40	2.03263e-09
12	44	6.6901e-09
12	48	1.81931e-07
12	52	5.22712e-06
12	56	7.44388e-05
12	60	0.000455544

16	0	0.00248123
16	4	0.00101544
16	8	0.000156091
16	12	1.11918e-05
16	16	4.06465e-07
16	20	4.74657e-09
16	24	-1.39995e-09
16	28	-4.26562e-10
16	32	5.04381e-11
16	36	6.18126e-10
16	40	2.30253e-09
16	44	2.84809e-08
16	48	1.00953e-06
16	52	2.3126e-05
16	56	0.000269096
16	60	0.00141303

20	0	0.00605329
20	4	0.00272779
20	8	0.000499565
20	12	4.46178e-05
20	16	2.12943e-06
20	20	5.77539e-08
20	24	4.24988e-10
20	28	-4.75066e-11
20	32	2.11192e-12
20	36	2.13678e-10
20	40	4.50091e-09
20	44	1.59217e-07
20	48	4.83308e-06
20	52	8.68882e-05
20	56	0.000820399
20	60	0.00366876

24	0	0.0123577
24	4	0.00617281
24	8	0.00136047
24	12	0.000152641
24	16	9.52731e-06
24	20	3.72267e-07
24	24	1.13661e-08
24	28	6.4195e-10
24	32	2.43419e-11
24	36	5.16964e-10
24	40	2.72533e-08
24	44	8.72601e-07
24	48	2.00497e-05
24	52	0.000279725
24	56	0.00212297
24	60	0.00800562

28	0	0.0211817
28	4	0.0118313
28	8	0.00317734
28	12	0.00045248
28	16	3.71107e-05
28	20	2.00049e-06
28	24	8.97459e-08
28	28	5.46013e-09
28	32	1.38027e-09
28	36	9.08874e-09
28	40	1.92819e-07
28	44	4.27485e-06
28	48	7.26098e-05
28	52	0.000778666
28	56	0.00469724
28	60	0.0147519

32	0	0.0306032
32	4	0.0193329
32	8	0.00642016
32	12	0.00117339
