0	0	1.04843e-05
0	4	3.56343e-06
0	8	3.97473e-07
0	12	1.96826e-08
0	16	4.76653e-10
0	20	-4.34396e-11
0	24	-5.87471e-11
0	28	-3.5473e-11
0	32	5.39638e-12
0	36	4.36694e-11
0	40	6.00947e-11
0	44	6.14246e-11
0	48	1.28539e-09
0	52	4.45147e-08
0	56	7.47037e-07
0	60	5.29034e-06

4	0	3.8742e-05
4	4	1.39848e-05
4	8	1.74286e-06
4	12	9.90918e-08
4	16	2.71453e-09
4	20	-1.5656e-10
4	24	-1.70363e-10
4	28	-8.97996e-11
4	32	1.3207e-11
4	36	1.13161e-10
4	40	1.85716e-10
4	44	3.33514e-10
4	48	7.52526e-09
4	52	2.16929e-07
4	56	3.17659e-06
4	60	2.03251e-05

8	0	0.000125802
8	4	4.82656e-05
8	8	6.72607e-06
8	12	4.39892e-07
8	16	1.44622e-08
8	20	-2.06593e-10
8	24	-3.4183e-10
8	28	-1.64084e-10
8	32	2.34856e-11
8	36	2.10639e-10
8	40	3.96471e-10
8	44	1.31946e-09
8	48	3.75232e-08
8	52	9.2868e-07
8	56	1.18852e-05
8	60	6.86532e-05

12	0	0.000359818
12	4	0.000146889
12	8	2.2921e-05
12	12	1.72585e-06
12	16	6.78024e-08
12	20	6.44825e-10
12	24	-5.29412e-10
12	28	-2.37802e-10
12	32	3.31351e-11
12	36	3.11466e-10
12	40	7.00787e-10
12	44	5.22511e-09
12	48	1.64636e-07
12	52	3.50992e-06
12	56	3.92525e-05
12	60	0.000204405

16	0	0.0009086
16	4	0.000395213
16	8	6.91836e-05
16	12	6.00277e-06
16	16	2.79183e-07
16	20	6.15338e-09
16	24	-5.9953e-10
16	28	-2.80618e-10
16	32	3.80837e-11
16	36	3.79533e-10
16	40	1.21798e-09
16	44	2.11587e-08
16	48	6.41389e-07
16	52	1.1757e-05
16	56	0.000114771
16	60	0.000537783

20	0	0.0020306
20	4	0.000942624
20	8	0.000185524
20	12	1.85718e-05
20	16	1.01686e-06
20	20	3.0639e-08
20	24	-1.59355e-10
20	28	-2.64909e-10
20	32	3.56924e-11
20	36	3.96032e-10
20	40	2.72357e-09
20	44	8.26609e-08
20	48	2.22709e-06
20	52	3.50265e-05
20	56	0.000297986
20	60	0.00125356

24	0	0.00402755
24	4	0.00199896
24	8	0.000443452
24	12	5.12926e-05
24	16	3.29811e-06
24	20	1.22285e-07
24	24	2.15731e-09
24	28	-1.66033e-10
24	32	2.74094e-11
24	36	4.21519e-10
24	40	8.57941e-09
24	44	2.98154e-07
24	48	6.91348e-06
24	52	9.31372e-05
24	56	0.000689226
24	60	0.00259636

28	0	0.00711236
28	4	0.00378193
28	8	0.000948277
28	12	0.000126948
28	16	9.5784e-06
28	20	4.24542e-07
28	24	1.11974e-08
28	28	9.64747e-11
28	32	2.26904e-11
28	36	7.66094e-10
28	40	3.07078e-08
28	44	9.75276e-07
28	48	1.9252e-05
28	52	0.000221884
28	56	0.00142527
28	60	0.00479428

32	0	0.0112257
32	4	0.00640933
32	8	0.00182176
32	12	0.000282761
32	16	2.5033e-05
32	20	1.315e-06
32	24	4.27075e-08
32	28	8.98304e-10
32	32	5.42055e-11
32	36	2.54576e-09
32	40	1.05899e-07
32	44	2.88195e-06
32	48	4.82827e-05
32	52	0.000475601
32	56	0.00264615
32	60	0.00792395

36	0	0.0159098
36	4	0.00977683
36	8	0.00315975
36	12	0.000569575
36	16	5.91704e-05
36	20	3.67295e-06
36	24	1.42281e-07
36	28	3.6678e-09
36	32	2.41549e-10
36	36	9.40087e-09
36	40	3.3476e-07
36	44	7.70831e-06
36	48	0.000109557
36	52	0.000921701
36	56	0.00443255
36	60	0.0117786

40	0	0.0203639
40	4	0.0135024
40	8	0.00497686
40	12	0.00104341
40	16	0.000127183
40	20	9.31394e-06
40	24	4.2756e-07
40	28	1.30197e-08
40	32	1.01755e-09
40	36	3.21799e-08
40	40	9.62753e-07
40	44	1.87422e-05
40	48	0.000226114
40	52	0.00162415
40	56	0.00673848
40	60	0.0158382

44	0	0.0237058
44	4	0.0170037
44	8	0.00716853
44	12	0.00174972
44	16	0.000250122
44	20	2.15758e-05
44	24	1.17068e-06
44	28	4.21633e-08
44	32	3.83038e-09
44	36	1.00199e-07
44	40	2.52699e-06
44	44	4.1657e-05
44	48	0.000427103
44	52	0.00261964
44	56	0.00936271
44	60	0.0194026

48	0	0.0253132
48	4	0.0196944
48	8	0.00952111
48	12	0.00270661
48	16	0.00045323
48	20	4.59614e-05
48	24	2.94069e-06
48	28	1.25261e-07
48	32	1.30975e-08
48	36	2.85409e-07
48	40	6.08933e-06
48	44	8.51939e-05
48	48	0.000743626
48	52	0.00389794
48	56	0.0119905
48	60	0.0218422

52	0	0.0250434
52	4	0.0211957
52	8	0.0117753
52	12	0.00389649
52	16	0.000762827
52	20	9.07104e-05
52	24	6.82545e-06
52	28	3.43207e-07
52	32	4.11733e-08
52	36	7.49553e-07
52	40	1.35677e-05
52	44	0.000161533
52	48	0.00120328
52	52	0.00539958
52	56	0.0142954
52	60	0.0228269

56	0	0.0232152
56	4	0.0214447
56	8	0.0137121
56	12	0.00527319
56	16	0.00120342
56	20	0.000167267
56	24	1.47563e-05
56	28	8.73841e-07
56	32	1.20129e-07
56	36	1.83011e-06
56	40	2.81793e-05
56	44	0.000286388
56	48	0.00182644
56	52	0.00703544
56	56	0.016047
56	60	0.022405

60	0	0.0204003
60	4	0.0206526
60	8	0.0152148
60	12	0.0067815
60	16	0.0017972
60	20	0.000290863
60	24	2.99843e-05
60	28	2.08645e-06
60	32	3.28499e-07
60	36	4.19224e-06
60	40	5.50515e-05
60	44	0.000479265
60	48	0.00262699
60	52	0.00871861
60	56	0.0171681
60	60	0.0209096

64	0	0.0171777
64	4	0.0191624
64	8	0.0162752
64	12	0.00837791
64	16	0.00256678
64	20	0.000481674
64	24	5.78248e-05
64	28	4.71986e-06
64	32	8.51176e-07
64	36	9.10002e-06
64	40	0.000102151
64	44	0.000764568
64	48	0.00361752
64	52	0.01039
64	56	0.0177146
64	60	0.0187761

68	0	0.0139779
68	4	0.0173033
68	8	0.0169511
68	12	0.0100392
68	16	0.00353971
68	20	0.00076704
68	24	0.000106902
68	28	1.02274e-05
68	32	2.11528e-06
68	36	1.89171e-05
68	40	0.000181823
68	44	0.00117401
68	48	0.00481548
68	52	0.0120232
68	56	0.0178065
68	60	0.0163834

72	0	0.0110484
72	4	0.0153076
72	8	0.0173065
72	12	0.0117537
72	16	0.00475115
72	20	0.00118484
72	24	0.000191272
72	28	2.14661e-05
72	32	5.10717e-06
72	36	3.80601e-05
72	40	0.000313349
72	44	0.00175003
72	48	0.00624493
72	52	0.0136061
72	56	0.0175539
72	60	0.0139818

76	0	0.00849652
76	4	0.0133017
76	8	0.0173696
76	12	0.0134991
76	16	0.0062409
76	20	0.00178745
76	24	0.000333944
76	28	4.41071e-05
76	32	1.21346e-05
76	36	7.48408e-05
76	40	0.000526958
76	44	0.00254881
76	48	0.00793027
76	52	0.0151133
76	56	0.0170163
76	60	0.0117008

80	0	0.00634887
80	4	0.0113414
80	8	0.0171232
80	12	0.0152202
80	16	0.00804298
80	20	0.00264481
80	24	0.000572424
80	28	8.9552e-05
80	32	2.86936e-05
80	36	0.000145028
80	40	0.000869628
80	44	0.00364101
80	48	0.00988173
80	52	0.016483
80	56	0.0162031
80	60	0.00959323

84	0	0.00459489
84	4	0.00945361
