0.01	0.0375757
0.02	0.0751514
0.03	0.112727
0.04	0.150303
0.05	0.187879
0.06	0.225454
0.07	0.26303
0.08	0.300606
0.09	0.338182
0.1	0.375757
0.11	0.413333
0.12	0.450909
0.13	0.488484
0.14	0.52606
0.15	0.563636
0.16	0.601212
0.17	0.638787
0.18	0.676363
0.19	0.713939
0.2	0.751514
0.21	0.78909
0.22	0.826666
0.23	0.864242
0.24	0.901817
0.25	0.939393
0.26	0.976969
0.27	1.01454
0.28	1.05212
0.29	1.0897
