0 0 3.92 0
0 4 3.92 0
0 8 3.92 0
0 12 3.92 0
0 16 3.92 0
0 20 3.92 0
0 24 3.92 0
0 28 3.92 0
0 32 3.92 0
0 36 3.92 0
0 40 3.92 0
0 44 3.92 0
0 48 3.92 0
0 52 3.92 0
0 56 3.92 0
0 60 3.92 0

4 0 3.92 0
4 4 3.92 0
4 8 3.92 0
4 12 3.92 0
4 16 3.92 0
4 20 3.92 0
4 24 3.92 0
4 28 3.92 0
4 32 3.92 0
4 36 3.92 0
4 40 3.92 0
4 44 3.92 0
4 48 3.92 0
4 52 3.92 0
4 56 3.92 0
4 60 3.92 0

8 0 3.92 0
8 4 3.92 0
8 8 3.92 0
8 12 3.92 0
8 16 3.92 0
8 20 3.92 0
8 24 3.92 0
8 28 3.92 0
8 32 3.92 0
8 36 3.92 0
8 40 3.92 0
8 44 3.92 0
8 48 3.92 0
8 52 3.92 0
8 56 3.92 0
8 60 3.92 0

12 0 3.92 0
12 4 3.92 0
12 8 3.92 0
12 12 3.92 0
12 16 3.92 0
12 20 3.92 0
12 24 3.92 0
12 28 3.92 0
12 32 3.92 0
12 36 3.92 0
12 40 3.92 0
12 44 3.92 0
12 48 3.92 0
12 52 3.92 0
12 56 3.92 0
12 60 3.92 0

16 0 3.92 0
16 4 3.92 0
16 8 3.92 0
16 12 3.92 0
16 16 3.92 0
16 20 3.92 0
16 24 3.92 0
16 28 3.92 0
16 32 3.92 0
16 36 3.92 0
16 40 3.92 0
16 44 3.92 0
16 48 3.92 0
16 52 3.92 0
16 56 3.92 0
16 60 3.92 0

20 0 3.92 0
20 4 3.92 0
20 8 3.92 0
20 12 3.92 0
20 16 3.92 0
20 20 3.92 0
20 24 3.92 0
20 28 3.92 0
20 32 3.92 0
20 36 3.92 0
20 40 3.92 0
20 44 3.92 0
20 48 3.92 0
20 52 3.92 0
20 56 3.92 0
20 60 3.92 0

24 0 3.92 0
24 4 3.92 0
24 8 3.92 0
24 12 3.92 0
24 16 3.92 0
24 20 3.92 0
24 24 3.92 0
24 28 3.92 0
24 32 3.92 0
24 36 3.92 0
24 40 3.92 0
24 44 3.92 0
24 48 3.92 0
